salary,tenureMonths,engagementScore,performanceScore,absenteeismDays,overtimeHours,lastPromotionMonths,trainingHours,attrition
59741.12,40,4.09,3.9,8,2.5,18,60.7,0
95932.98,66,3.29,3.56,3,4.3,28,20.6,0
34566.45,46,1.1,4.65,2,1.7,9,18.0,1
73714.95,24,3.26,4.03,3,8.3,24,30.2,0
126440.5,30,3.36,3.18,6,9.3,9,35.1,0
70818.97,25,3.92,4.54,7,8.3,25,24.5,1
66878.49,21,3.17,4.77,8,5.1,21,29.9,1
60079.41,42,2.58,4.14,3,1.8,35,11.5,0
31941.05,9,3.12,3.78,4,5.1,6,11.5,0
102973.73,29,2.93,2.9,6,16.0,4,50.1,1
46894.56,34,3.62,3.98,5,5.2,19,20.6,1
73261.7,9,3.12,3.77,6,15.7,9,49.9,0
32041.47,39,2.41,3.48,6,1.8,21,42.2,0
37354.78,46,3.65,3.99,2,9.4,7,2.7,0
106301.53,42,2.61,3.56,3,6.3,22,58.7,0
52108.28,42,2.95,3.88,8,8.6,39,44.3,1
107077.72,35,2.83,4.23,2,6.2,14,35.6,0
58029.56,17,3.39,2.57,3,3.3,5,56.7,0
28659.52,74,2.1,2.78,8,5.8,28,22.8,0
85547.5,3,3.23,2.86,5,13.4,3,32.4,1
47289.48,29,4.06,4.86,4,2.7,6,4.8,0
79179.72,24,3.28,3.94,4,15.2,24,52.0,0
60480.99,34,2.67,4.01,3,0.3,26,8.5,0
32297.75,20,2.91,4.29,5,0.1,17,21.0,0
63941.12,59,3.44,2.77,3,3.4,2,34.8,0
144132.64,11,3.65,2.07,1,9.4,11,87.0,0
72925.57,22,4.4,3.46,5,1.4,16,20.1,0
58512.34,28,1.9,4.13,4,5.9,19,36.9,1
92054.62,42,3.41,3.36,5,4.0,6,46.6,0
65138.26,43,3.35,2.54,5,1.7,14,59.6,0
65108.72,54,3.15,2.87,1,1.7,9,53.1,0
38690.52,49,3.48,2.67,2,0.4,6,46.5,0
65745.02,29,3.02,3.07,5,3.8,29,13.7,0
90597.09,52,2.4,2.69,3,3.0,7,33.4,1
42854.89,29,3.37,3.6,6,1.7,29,20.4,0
105852.12,11,3.72,3.12,5,17.6,11,33.3,0
57717.61,12,3.16,3.94,6,8.5,12,19.9,0
41977.63,28,4.05,2.82,7,3.7,20,18.8,0
89237.16,16,3.01,3.68,9,3.7,16,50.0,0
53384.85,30,3.57,3.47,4,1.1,21,25.5,0
81129.83,50,1.93,3.78,6,5.2,2,25.2,0
53278.95,26,4.99,3.88,9,15.4,23,9.9,0
58458.33,8,3.02,3.95,7,11.4,8,59.4,0
72942.31,44,2.81,4.08,1,0.4,20,60.1,0
67262.55,24,2.99,3.88,2,0.3,12,6.7,0
26951.31,28,2.44,3.71,5,16.3,28,71.9,1
38234.84,100,2.27,3.03,4,1.1,36,13.8,1
86834.91,54,3.23,4.1,7,4.0,7,68.6,0
56791.69,61,3.29,3.01,5,0.4,11,47.0,0
48557.67,26,3.38,3.3,5,9.3,26,33.7,0
34772.09,88,3.17,2.9,7,0.6,29,19.0,0
38874.95,18,3.13,2.88,3,5.2,13,61.8,0
26669.62,11,2.24,3.28,6,0.3,11,48.2,0
57496.98,97,2.81,3.34,6,0.9,13,41.7,0
47128.11,8,3.33,2.93,11,3.6,8,51.6,0
40674.83,24,2.77,3.52,5,0.2,20,25.8,1
58264.64,44,3.43,3.61,9,1.1,13,47.5,0
69257.61,27,3.09,3.12,9,0.7,27,34.5,1
138313.64,21,3.09,5.0,10,0.2,10,21.0,0
32703.8,33,3.37,3.73,7,17.7,25,19.9,1
95201.64,32,3.59,3.58,7,3.0,32,54.2,0
88365.83,35,3.77,3.03,4,9.8,35,18.5,0
43842.67,64,4.79,3.6,4,2.2,14,12.1,0
64944.89,46,3.89,3.67,3,0.2,15,30.6,0
49858.62,29,2.02,3.5,4,5.9,10,108.4,0
64490.64,38,2.33,4.49,5,0.2,11,43.3,0
109497.0,2,2.98,2.31,7,4.0,2,20.3,0
76285.83,30,2.59,3.23,5,0.7,30,38.1,1
73382.69,40,3.51,4.0,3,5.6,10,74.1,0
50406.54,20,3.6,2.87,4,11.2,8,43.3,1
33069.85,25,2.81,2.42,7,15.6,25,55.5,1
55083.9,54,4.15,3.14,7,3.8,21,48.8,1
97017.17,16,4.36,4.23,6,3.8,7,36.3,0
32504.47,55,1.75,2.89,2,0.2,5,44.9,1
39260.11,77,2.06,3.25,7,7.3,6,44.2,1
62975.88,25,4.08,3.8,6,15.6,8,28.2,0
40381.95,16,3.9,3.09,4,2.9,16,12.1,0
43607.77,21,3.6,3.19,4,7.9,16,50.7,0
50542.03,74,3.21,3.04,5,8.0,44,54.9,0
34674.26,15,3.12,3.1,6,7.7,10,25.9,1
40552.44,16,3.63,2.69,4,7.1,15,19.5,1
79329.96,8,3.34,3.32,7,1.2,8,36.5,0
35491.63,24,4.25,4.24,7,7.0,7,24.0,0
31598.06,36,2.66,4.61,3,0.8,7,36.1,0
46536.4,68,3.21,4.37,6,6.2,5,49.3,0
80240.38,26,3.91,3.6,4,0.0,20,33.8,0
55338.89,44,3.33,4.66,7,12.6,9,41.0,0
49720.25,21,3.74,5.0,3,8.8,15,28.1,0
60946.0,14,3.73,3.63,2,5.7,8,16.3,0
29783.71,63,2.86,2.81,4,0.5,50,35.5,0
72975.73,35,2.38,4.42,8,8.7,7,20.7,0
69798.93,46,2.6,2.66,6,10.4,25,9.8,1
50831.76,35,2.33,2.88,4,5.8,14,36.4,0
89533.65,10,1.72,2.04,6,18.6,10,19.9,0
38139.34,54,4.07,4.01,3,0.5,37,10.7,0
94010.67,20,1.69,1.88,4,6.2,20,64.9,1
63690.93,42,4.69,4.19,5,3.7,10,37.9,0
52332.82,15,2.78,4.77,4,0.8,15,66.9,1
59400.06,15,2.98,4.71,4,5.4,9,18.6,0
57359.52,21,1.99,2.61,12,8.0,21,12.5,1
97549.3,18,3.51,2.2,5,0.9,1,15.3,0
38922.52,14,2.99,3.05,4,7.9,14,36.8,0
44134.29,95,3.25,4.12,3,0.5,16,71.3,0
90628.24,32,2.57,4.34,10,4.5,6,36.4,1
47182.86,10,3.58,3.97,4,8.0,10,19.1,0
85837.67,14,2.54,3.87,6,0.8,1,34.9,0
118157.57,18,3.26,5.0,6,4.2,10,34.6,0
50984.76,23,3.57,3.17,1,2.8,12,44.6,1
78632.86,48,4.36,2.96,5,4.7,30,58.8,0
37741.78,36,3.84,2.67,5,2.8,36,25.9,0
80974.8,32,3.27,3.8,8,1.4,27,28.1,0
64845.94,11,3.19,3.37,5,1.5,11,19.1,0
72345.99,43,3.45,4.08,7,10.0,43,37.1,0
46247.89,11,3.81,3.18,3,0.9,6,60.6,0
30809.14,28,2.6,3.94,4,0.7,28,45.4,0
73225.63,38,3.92,3.23,5,0.5,7,31.3,0
26229.47,38,2.45,3.39,5,0.4,15,10.5,0
52736.33,35,3.57,3.45,8,0.1,25,41.8,0
87244.76,36,3.63,2.31,8,0.9,22,17.0,1
64651.02,34,2.66,3.4,3,1.1,10,17.3,0
130527.22,12,1.97,3.89,3,1.6,5,18.7,0
90223.36,12,2.99,2.81,6,0.7,12,33.0,0
46094.12,51,1.1,4.84,6,0.5,11,28.5,0
60531.87,51,3.06,3.5,4,3.9,25,55.0,0
58750.31,15,2.2,3.06,2,6.3,15,10.1,0
31797.07,35,5.0,3.04,8,5.0,35,20.5,0
41103.17,39,4.05,4.46,6,4.1,6,10.1,0
47843.74,32,3.26,2.92,3,2.9,11,14.0,0
26516.22,55,4.27,3.71,3,5.0,20,35.8,0
61022.47,24,3.76,4.12,6,11.6,24,12.7,0
54196.48,25,2.27,3.89,2,4.9,4,20.7,0
30663.93,55,2.7,3.11,11,0.3,17,22.2,0
70381.46,13,4.02,4.09,5,4.2,13,110.9,0
79725.85,49,2.43,3.61,7,3.7,8,60.6,0
65566.08,70,3.52,2.3,7,3.0,7,11.6,0
52594.81,43,3.74,4.36,4,4.2,43,60.0,0
75854.85,30,2.99,3.07,2,5.6,26,31.1,0
78596.95,13,3.32,3.38,5,0.2,11,52.0,0
67708.12,35,3.87,3.72,3,3.3,8,73.0,0
43051.62,20,3.83,3.13,3,8.5,20,10.9,0
66879.0,26,3.56,4.03,7,3.8,26,21.8,0
96586.31,39,3.19,2.73,9,0.4,8,24.8,0
47162.22,18,3.67,3.1,2,7.5,18,18.5,1
138576.21,15,1.58,4.36,4,14.2,15,8.1,0
48520.79,22,4.38,3.52,5,9.5,22,46.3,0
60655.33,66,3.09,2.76,3,2.3,36,17.2,0
45752.69,39,2.61,3.56,7,3.8,39,50.1,0
65467.45,19,3.68,3.78,8,4.5,19,44.8,0
29825.27,21,3.66,2.39,4,6.3,7,38.5,0
48126.26,59,2.42,4.66,2,5.5,16,30.5,1
38682.85,12,3.25,4.75,9,1.1,12,46.7,0
63204.79,65,3.23,3.58,2,9.3,10,28.0,1
89123.56,17,3.18,3.36,5,9.5,9,27.1,0
77528.62,64,4.5,3.52,2,2.6,22,26.8,0
23186.75,50,3.18,4.13,9,0.7,14,11.5,0
135513.68,16,3.1,3.82,3,4.7,16,72.9,0
67380.57,46,2.66,3.67,4,2.2,19,41.3,0
43888.18,10,2.54,4.47,5,6.8,3,38.4,1
63758.08,56,3.51,4.29,4,1.9,56,20.1,1
64246.08,16,2.82,2.83,9,1.5,14,37.9,0
45855.96,56,3.05,4.12,4,10.1,17,23.0,0
64806.86,12,3.36,4.31,7,4.8,12,27.0,0
46958.1,16,3.25,3.69,4,0.4,8,47.5,0
50932.43,74,3.31,3.92,1,5.8,24,19.6,0
45500.94,42,3.31,3.28,4,7.0,23,56.9,0
33756.61,18,3.7,2.66,5,1.3,18,13.3,1
63470.76,37,5.0,4.82,4,17.2,7,23.7,0
75668.69,36,4.18,2.56,6,2.3,15,43.2,0
73567.12,27,2.91,4.68,5,14.1,8,49.4,1
83114.14,36,4.17,3.45,4,1.7,6,4.5,0
68168.38,60,2.36,4.37,9,4.7,12,18.7,1
48383.29,50,2.75,3.52,2,3.6,8,10.6,1
83772.96,43,3.77,4.16,5,24.2,17,76.3,1
34786.79,17,3.74,3.81,7,2.6,14,21.0,0
41761.55,12,3.68,3.03,4,1.0,12,12.1,0
40713.7,30,2.73,3.59,6,9.0,28,16.9,1
92228.31,50,2.73,3.4,9,0.2,24,18.2,1
87300.84,7,3.3,3.95,8,10.8,7,12.5,0
72760.03,23,3.0,3.6,1,0.6,16,11.0,0
91929.01,41,3.91,3.7,4,4.2,6,67.2,1
42120.38,64,2.98,2.78,7,6.2,37,61.3,0
68832.96,4,2.95,2.61,8,2.0,4,63.3,0
56950.07,30,1.9,3.55,5,9.3,8,29.6,0
84015.19,22,3.9,3.63,8,4.5,6,32.8,1
57177.19,32,3.46,2.76,4,2.5,7,61.4,0
51329.6,43,1.37,3.9,8,2.0,18,19.1,1
74336.95,9,3.56,3.93,3,0.6,9,65.2,0
85005.2,17,2.88,3.61,3,5.1,11,4.9,0
45828.52,18,3.82,3.51,2,2.3,18,30.5,0
58429.12,25,3.12,2.61,6,1.9,18,31.6,0
39207.52,58,2.56,2.6,4,15.0,16,58.8,1
22043.56,16,4.58,3.78,14,1.6,12,50.6,0
64872.81,20,4.46,2.92,4,10.5,15,56.9,0
76386.57,12,3.05,2.97,7,18.4,12,10.6,0
66491.32,25,3.5,3.7,8,8.7,17,73.5,0
27451.48,27,2.83,4.93,4,0.1,27,55.3,0
52034.4,28,1.83,3.22,7,10.1,28,27.4,1
24653.17,103,4.25,4.94,4,1.2,14,22.3,0
103557.31,50,2.56,3.45,3,2.2,26,28.7,1
38776.83,31,4.22,3.89,2,23.9,31,35.8,1
98929.37,43,3.76,4.17,5,2.6,14,43.1,0
87408.5,22,3.43,4.22,8,5.3,22,15.7,0
41762.91,92,3.17,3.74,3,1.9,21,18.9,0
38058.74,51,3.76,3.34,2,2.3,42,18.7,0
68881.86,47,2.46,4.08,9,4.6,29,43.0,1
42713.5,66,4.27,3.8,2,14.8,7,26.1,0
62379.62,79,3.31,3.19,4,1.7,8,34.3,0
49358.68,16,4.4,4.49,7,1.4,12,40.8,0
29364.35,61,3.1,3.82,6,0.1,17,5.0,0
24533.94,41,3.31,2.98,5,1.1,8,33.0,0
65556.9,37,3.41,2.89,4,1.5,15,33.7,0
47828.5,74,3.66,4.87,5,0.3,36,13.0,0
47990.77,17,4.65,3.16,5,4.1,17,54.5,0
79090.3,31,2.85,4.03,8,0.7,16,31.1,0
95738.61,29,3.1,3.76,3,3.6,9,37.7,0
53690.0,40,3.18,4.0,3,1.0,26,27.5,0
52248.19,41,1.35,4.84,2,13.7,37,22.8,1
73134.63,60,2.76,4.2,3,1.8,24,30.3,0
34794.89,33,2.81,4.09,9,0.5,18,29.5,0
65464.36,77,5.0,3.36,6,9.0,28,13.7,0
74664.08,43,3.41,3.03,2,2.6,11,30.9,1
78597.26,16,3.59,5.0,5,8.6,16,104.7,0
27592.49,22,2.03,3.47,5,1.9,13,47.8,1
44154.84,47,3.15,3.43,6,3.5,11,15.4,0
42137.56,41,3.95,3.7,6,2.9,41,13.8,0
62314.83,40,5.0,3.63,7,4.1,11,40.1,0
72569.34,83,2.65,4.61,2,2.6,13,20.6,0
108954.34,56,1.75,3.88,1,3.4,29,31.8,0
49119.62,25,2.58,2.58,2,5.7,4,54.8,0
49068.42,29,2.58,3.04,4,2.7,29,32.0,1
94832.63,24,2.59,3.51,7,5.8,24,30.3,1
67415.54,18,3.93,4.22,6,6.3,15,33.3,0
99415.23,87,3.47,2.44,6,6.9,9,54.9,1
67204.21,41,2.3,3.85,8,3.2,10,26.2,1
37690.12,14,4.33,4.01,5,0.0,14,24.5,0
35127.82,73,4.71,4.12,7,7.0,38,12.7,0
32189.48,20,1.84,3.44,7,12.0,20,58.5,1
78027.82,37,4.14,4.23,5,5.3,24,18.8,0
96320.72,34,3.06,2.93,5,3.7,18,11.9,1
125460.33,11,2.45,4.16,7,4.1,7,23.8,1
83888.36,7,2.04,3.46,10,5.1,7,12.7,0
95333.39,50,2.84,3.53,6,32.6,7,20.8,1
47476.66,63,2.78,3.52,1,0.3,10,35.4,0
37700.69,38,3.32,3.96,5,0.1,18,61.3,0
84122.7,118,4.92,2.73,6,16.6,20,52.8,0
70761.64,21,2.79,4.12,5,2.9,21,12.3,1
62503.49,9,2.07,4.11,2,4.7,9,16.0,1
69908.92,42,2.94,3.29,5,7.0,42,43.7,1
68136.9,17,4.03,3.5,6,6.8,11,18.2,0
100060.15,31,3.0,2.9,7,5.2,27,29.4,1
100508.16,57,3.72,2.69,3,3.2,23,52.2,0
74435.49,23,3.34,3.64,5,4.3,23,40.1,0
83978.92,31,3.25,3.64,5,6.5,31,63.1,0
73542.96,62,4.47,3.26,3,9.5,24,12.3,0
49788.14,29,2.43,2.63,3,0.7,15,29.5,1
81034.14,42,2.37,3.82,1,1.6,26,6.2,0
34276.04,45,2.47,3.25,4,2.5,12,25.3,0
91268.1,29,3.48,2.98,5,5.5,11,17.8,0
37130.38,29,3.24,4.39,8,2.5,6,17.1,0
67125.64,32,3.77,2.82,4,1.4,32,16.9,1
42699.33,21,3.14,3.89,7,0.2,21,41.6,1
74708.98,41,3.04,2.45,3,9.2,28,38.4,0
59067.13,21,3.46,2.49,6,2.7,5,20.0,1
31637.48,23,4.56,3.84,4,2.0,20,39.6,0
70847.14,17,2.27,3.26,7,3.8,17,33.2,1
47516.47,65,2.46,2.68,2,0.7,26,19.0,1
85174.61,13,3.23,4.16,6,2.5,11,13.0,0
59905.9,85,4.83,3.76,6,7.0,19,23.3,0
70134.38,30,2.34,2.01,4,6.7,28,26.7,0
40821.84,25,3.19,4.17,7,7.4,24,57.8,0
47300.07,17,2.5,2.76,8,3.2,17,23.3,0
49838.57,18,3.52,2.3,4,2.3,16,55.9,0
84345.86,21,1.55,2.93,9,8.9,11,16.3,1
117119.59,136,2.37,3.47,3,1.0,33,66.7,0
43387.7,21,4.22,3.55,6,6.5,1,69.6,1
92110.04,43,3.21,2.36,4,10.9,43,28.4,1
25137.83,28,2.6,2.51,1,1.7,14,24.9,0
37135.34,88,3.16,2.97,6,1.1,20,16.1,0
40802.09,37,3.15,3.01,6,3.6,18,24.4,1
34856.56,14,3.65,4.03,4,1.2,14,6.8,0
31779.12,24,1.54,3.21,8,10.2,13,22.7,0
70629.24,107,2.37,4.02,4,1.4,51,60.1,0
54960.66,51,2.44,4.27,7,1.9,26,36.2,0
69686.52,31,3.7,3.89,7,11.0,31,47.6,0
78919.93,17,3.19,1.35,4,1.2,17,20.6,1
66585.81,19,4.35,3.29,7,10.8,12,22.7,0
77894.08,16,3.86,3.38,2,1.2,2,5.9,0
58231.81,10,2.92,3.46,9,12.1,10,25.5,1
37242.38,50,3.16,2.04,5,1.9,1,17.9,0
91411.42,44,4.24,2.97,9,1.4,16,77.9,0
47304.24,35,4.35,2.55,10,3.2,35,52.1,0
41182.2,70,3.12,2.85,4,2.3,7,18.4,0
55761.16,48,2.41,3.32,9,1.1,18,13.4,0
41559.26,12,1.52,2.98,5,2.1,12,37.8,0
50666.89,32,1.52,2.9,3,6.2,32,39.5,0
68708.04,53,3.58,3.36,3,8.9,1,12.0,0
68825.99,32,3.56,3.16,6,8.6,32,36.1,0
41809.04,34,2.66,3.64,3,7.1,4,63.0,1
49262.47,10,4.24,3.21,7,0.0,10,40.1,0
92017.42,22,3.03,2.4,3,2.8,15,27.5,0
73025.21,43,2.73,2.78,6,0.9,11,25.0,0
137314.06,29,4.14,3.27,2,0.4,19,25.9,0
95994.99,11,4.03,3.19,5,6.7,10,13.7,0
94628.81,53,3.16,2.51,5,7.9,16,63.7,0
34367.02,28,3.61,3.97,4,8.4,28,41.8,0
81270.97,34,3.71,3.72,8,11.1,8,12.0,0
58615.67,12,4.94,3.08,7,4.5,4,21.4,0
48031.26,9,3.1,3.39,4,31.4,9,20.1,1
64036.35,35,2.26,2.75,4,3.3,16,79.8,0
87385.5,65,3.7,4.1,3,10.7,15,22.8,0
73154.77,52,3.25,4.95,4,0.6,10,9.7,0
42134.01,47,3.29,3.05,3,0.8,33,18.4,0
80578.21,37,3.18,4.36,2,4.5,37,57.0,0
46395.84,14,1.93,2.9,5,0.7,8,29.2,0
65295.16,6,3.41,3.13,8,0.4,6,25.8,0
53032.49,115,2.91,4.5,7,1.1,12,25.2,0
54855.27,28,2.95,3.42,7,7.7,26,18.9,1
81348.46,22,2.88,3.98,4,13.1,5,42.6,1
39494.73,33,3.17,3.31,3,2.0,21,43.6,0
130362.98,17,3.41,2.24,4,18.4,13,11.8,0
28899.1,24,3.18,5.0,5,8.3,10,10.3,0
47142.63,83,4.12,3.35,2,1.3,44,16.1,0
69430.72,39,3.8,3.61,7,4.4,10,34.6,0
75638.88,45,3.14,2.99,2,20.0,11,24.8,0
57515.5,30,2.37,4.05,6,9.4,30,3.4,1
58515.31,60,3.66,3.99,9,2.3,18,28.1,0
70560.09,59,2.95,2.41,6,1.8,43,28.4,0
54588.16,28,3.06,3.62,9,8.6,28,13.4,0
104534.51,32,2.15,4.11,2,4.0,8,84.1,0
83762.41,66,3.53,4.34,4,0.9,17,31.4,0
84891.54,33,5.0,3.95,4,2.0,22,24.9,0
40681.85,26,2.79,4.01,5,5.4,26,22.1,1
58002.69,27,3.7,3.12,4,0.8,9,40.4,0
53093.7,24,4.2,2.64,6,6.0,24,17.2,1
40045.01,33,2.78,3.28,5,6.2,33,41.0,0
69152.24,24,1.26,2.62,3,1.6,12,81.9,0
48288.16,33,3.76,2.98,6,2.5,19,11.7,0
77820.61,20,3.26,2.97,5,13.7,18,34.0,1
39023.66,40,3.45,2.84,5,6.9,28,29.2,0
119087.79,43,3.24,3.87,5,7.8,17,10.4,0
41834.09,48,4.13,2.79,3,3.6,20,69.3,0
65363.61,44,3.12,4.78,8,1.2,21,14.6,0
82186.29,57,4.94,4.19,8,4.5,7,30.1,0
47655.05,35,3.76,4.33,4,7.4,35,19.4,0
84203.14,33,4.01,3.02,2,0.0,18,18.7,0
36619.15,22,3.21,3.64,6,0.6,4,55.3,0
107028.14,51,3.45,2.77,7,3.2,46,43.5,0
60213.97,23,1.85,3.65,9,2.9,22,26.4,0
47166.32,9,2.74,2.26,7,20.2,9,20.1,1
53120.98,21,4.06,4.24,5,0.5,21,10.2,0
82749.04,53,3.15,3.05,7,2.0,13,65.2,0
47392.43,47,2.3,3.71,4,8.4,47,12.5,0
44367.25,38,2.65,3.84,8,4.7,6,60.7,1
54796.71,102,2.65,3.11,6,4.1,44,50.1,0
37392.12,40,3.17,2.94,2,6.8,17,16.7,0
124022.41,19,2.53,3.42,5,0.2,19,13.0,0
47736.05,18,4.34,4.06,4,14.7,18,31.1,0
83503.74,44,3.37,3.4,4,1.1,15,32.2,1
65107.04,71,2.08,3.92,5,0.4,9,17.8,1
40383.9,33,4.43,4.06,6,2.1,4,50.4,0
59731.7,41,3.16,3.37,4,6.1,11,78.8,0
81928.41,42,3.6,3.42,6,1.3,41,51.7,0
55530.93,105,3.45,3.6,4,0.3,54,52.4,0
96494.88,55,3.53,4.3,4,0.3,20,40.4,0
90093.76,63,2.93,3.26,8,1.5,2,11.3,0
86471.14,19,3.46,4.3,4,0.7,10,22.4,0
49818.28,23,3.08,3.68,4,2.3,4,57.0,0
38873.3,22,3.49,2.98,5,1.0,22,23.4,0
46843.38,28,3.05,3.47,4,2.1,13,23.0,0
64763.43,34,2.97,2.72,4,2.9,14,17.5,0
74482.14,39,2.03,2.56,5,6.8,12,34.8,1
25118.79,31,3.2,3.92,3,1.3,13,36.2,0
59680.15,21,3.38,4.06,10,3.2,5,24.4,0
63782.6,16,4.68,3.48,5,8.4,6,51.0,0
53582.74,42,3.58,3.53,7,21.5,20,7.8,0
100359.05,49,2.62,3.1,3,4.1,16,25.8,0
70877.76,29,2.39,3.62,4,2.8,10,87.2,0
101121.37,10,3.41,4.89,2,5.0,10,32.3,0
54919.06,55,2.6,4.21,10,3.3,27,25.2,0
87115.58,28,2.75,3.45,6,0.9,9,57.7,0
115154.11,13,2.6,3.39,6,3.1,11,32.5,0
101182.12,32,2.94,3.24,5,19.3,15,32.4,1
38682.53,57,3.79,2.51,5,5.1,24,39.0,0
54096.76,25,1.61,3.16,9,1.7,10,26.9,0
52152.85,5,4.24,3.97,6,14.7,5,43.3,0
72816.79,27,3.04,2.85,2,2.5,27,47.7,1
78790.0,21,2.69,3.3,2,2.5,16,80.4,0
42806.4,36,3.91,2.72,5,4.8,14,55.5,0
61521.1,33,3.03,4.05,6,4.2,9,31.2,0
26689.59,24,2.36,2.61,7,1.7,24,32.8,0
106593.52,23,1.98,3.91,5,3.1,21,11.3,1
48778.76,67,3.76,4.22,6,2.0,8,35.2,1
61227.12,44,3.81,3.27,10,6.7,21,34.1,0
52899.02,43,2.87,3.02,6,0.7,26,18.7,0
94694.48,53,4.26,3.83,5,6.9,32,34.2,0
19244.82,28,3.23,4.62,4,0.9,18,9.6,0
59477.65,77,4.26,4.44,3,1.8,13,73.1,0
57392.71,39,2.43,3.45,4,2.0,36,20.9,1
49938.4,35,2.34,2.88,1,23.2,32,16.6,1
119430.59,39,2.79,3.34,7,4.5,30,52.9,0
41985.02,27,2.88,2.32,5,7.5,19,42.5,0
81529.36,21,4.12,3.11,6,4.1,21,6.8,0
69044.13,60,3.43,3.82,2,20.4,60,36.6,0
99171.67,15,2.59,3.24,3,1.0,15,21.3,0
45849.72,16,3.21,3.08,4,4.6,14,78.7,0
44659.06,30,2.86,3.46,4,8.0,23,44.0,0
92820.98,19,2.56,3.31,3,5.0,19,8.9,0
70978.23,10,3.14,4.03,4,11.4,9,22.4,1
32274.25,16,3.05,2.57,3,4.6,16,16.3,1
48256.12,19,2.59,3.87,3,8.8,14,58.4,1
69881.28,40,2.58,3.47,3,1.0,40,46.5,0
83709.33,29,3.85,3.8,7,1.5,6,52.7,0
45629.41,55,3.54,2.53,8,2.9,34,19.4,0
18662.99,15,3.95,4.12,7,9.5,15,50.9,0
73812.94,17,2.97,3.88,4,2.8,5,11.6,0
36749.2,37,2.33,4.67,4,4.9,37,112.3,0
26717.24,21,2.74,2.92,6,2.5,11,10.6,0
19284.74,26,4.02,3.09,7,8.2,3,78.6,1
82916.75,16,1.92,2.25,4,1.1,10,51.1,0
63035.1,15,4.36,2.92,3,4.5,15,35.1,0
54706.48,20,2.31,4.5,6,4.3,20,20.4,0
104360.84,57,3.82,3.71,1,2.6,16,32.7,0
77259.86,13,2.38,2.99,6,6.1,5,21.6,0
114292.93,60,2.72,3.59,10,0.1,4,50.3,0
34300.18,54,1.55,3.46,2,9.2,20,35.5,1
59052.36,24,4.68,2.16,7,2.1,6,16.1,0
31360.82,33,3.66,2.29,9,7.9,12,26.0,0
54625.01,39,3.71,4.27,8,1.8,6,34.3,1
54206.37,47,2.81,4.02,4,1.0,25,43.6,0
76929.56,17,2.46,2.46,6,2.5,9,105.5,0
60975.39,50,3.82,3.41,5,8.0,39,92.5,0
76830.95,34,2.24,3.0,4,6.1,8,61.6,0
79330.35,18,3.07,4.26,6,2.6,18,33.1,0
141771.44,35,2.2,3.81,6,13.9,1,11.8,0
52779.67,17,3.3,2.73,5,2.6,17,14.1,0
41092.91,32,1.67,3.58,10,2.2,32,26.3,1
66067.58,24,2.02,3.47,4,0.8,24,10.9,1
43437.92,36,2.51,3.47,9,0.4,27,32.1,0
108313.42,37,3.69,3.14,5,2.2,24,53.3,0
53461.27,65,2.77,3.52,5,0.5,20,25.6,1
47751.68,46,3.99,2.9,7,3.1,8,25.7,0
49586.49,41,4.4,2.67,6,9.8,3,20.0,0
79807.04,10,2.95,2.63,5,3.2,10,29.7,1
56212.88,56,2.02,2.77,3,3.3,10,93.5,1
46320.19,25,3.97,3.8,9,1.5,8,33.9,0
116557.59,16,1.97,3.81,6,0.9,16,55.6,0
42511.59,93,2.48,4.52,1,1.3,28,20.8,0
60732.02,21,1.84,3.34,5,4.2,20,68.9,0
77724.24,69,3.97,3.99,3,4.5,3,26.9,0
31177.94,39,3.66,3.53,5,1.2,39,44.8,0
72555.29,44,4.49,3.71,3,2.5,5,21.8,0
39259.82,32,2.85,4.07,3,4.2,3,56.8,1
83209.19,18,2.54,3.91,3,7.1,18,9.4,0
40738.94,49,2.78,3.58,3,1.9,16,19.2,0
78992.45,37,2.13,3.07,4,1.6,15,34.1,0
93184.18,37,4.34,3.69,1,6.6,17,18.9,0
84505.73,34,5.0,4.46,0,3.6,18,57.1,1
66206.02,28,2.62,3.62,2,9.7,8,14.3,0
54583.1,49,3.67,3.22,4,1.2,15,12.2,0
47545.01,43,3.08,4.07,6,7.4,9,53.2,0
107841.07,52,3.55,2.53,4,0.9,11,73.8,0
45261.04,28,4.05,3.25,6,4.4,21,28.3,0
39544.17,27,2.29,2.81,2,1.7,8,23.2,0
78131.42,23,2.82,3.41,3,0.5,11,19.1,0
43544.79,35,4.16,4.37,5,4.8,4,88.3,0
40944.57,10,3.61,3.95,4,3.5,10,11.1,0
33609.31,118,3.46,2.19,4,3.3,27,88.5,0
49357.06,22,3.61,3.07,7,4.5,6,39.5,0
57925.56,64,3.69,2.45,4,2.3,10,41.2,0
65988.56,25,4.13,4.24,6,5.5,4,13.1,0
87598.79,45,3.8,3.09,2,0.7,12,74.0,0
73921.51,81,3.16,3.55,9,6.3,14,26.9,0
55472.97,44,3.48,3.59,3,4.3,21,60.8,0
55310.7,78,3.15,3.64,6,3.3,17,22.4,0
73428.17,62,2.6,1.48,6,0.7,36,23.4,0
99611.02,17,3.16,3.75,4,1.6,3,27.2,0
62977.05,49,3.11,3.12,6,1.7,6,46.2,0
49629.85,40,1.84,4.09,6,1.3,2,45.4,0
40249.53,20,3.82,3.64,7,15.4,6,29.0,0
33587.79,59,3.96,3.94,8,12.4,32,12.3,0
